fid,Named,Longitude,Latitude
1,Yes,-122.142812,37.207746
1,Yes,-122.142816,37.207756
1,Yes,-122.142820,37.207766
1,Yes,-122.142825,37.207782
1,Yes,-122.142862,37.207887
1,Yes,-122.142867,37.207903
1,Yes,-122.142870,37.207914
1,Yes,-122.142871,37.207919
1,Yes,-122.142874,37.207930
1,Yes,-122.142877,37.207946
1,Yes,-122.142887,37.208010
1,Yes,-122.142898,37.208073
1,Yes,-122.142900,37.208084
1,Yes,-122.142901,37.208095
1,Yes,-122.142902,37.208100
1,Yes,-122.142903,37.208111
1,Yes,-122.142903,37.208117
1,Yes,-122.142904,37.208128
1,Yes,-122.142904,37.208139
1,Yes,-122.142903,37.208144
1,Yes,-122.142903,37.208154
1,Yes,-122.142901,37.208164
1,Yes,-122.142901,37.208169
1,Yes,-122.142900,37.208173
1,Yes,-122.142899,37.208178
1,Yes,-122.142897,37.208183
1,Yes,-122.142896,37.208188
1,Yes,-122.142894,37.208192
1,Yes,-122.142892,37.208197
1,Yes,-122.142889,37.208201
1,Yes,-122.142886,37.208205
1,Yes,-122.142883,37.208210
1,Yes,-122.142880,37.208214
1,Yes,-122.142876,37.208218
1,Yes,-122.142872,37.208222
1,Yes,-122.142868,37.208227
1,Yes,-122.142859,37.208235
1,Yes,-122.142851,37.208243
1,Yes,-122.142842,37.208251
1,Yes,-122.142833,37.208259
1,Yes,-122.142824,37.208266
1,Yes,-122.142815,37.208274
1,Yes,-122.142806,37.208281
1,Yes,-122.142801,37.208285
1,Yes,-122.142796,37.208288
1,Yes,-122.142791,37.208291
1,Yes,-122.142787,37.208294
1,Yes,-122.142782,37.208297
1,Yes,-122.142777,37.208300
1,Yes,-122.142771,37.208302
1,Yes,-122.142766,37.208304
1,Yes,-122.142761,37.208306
1,Yes,-122.142755,37.208308
1,Yes,-122.142749,37.208309
1,Yes,-122.142743,37.208310
1,Yes,-122.142737,37.208311
1,Yes,-122.142731,37.208311
1,Yes,-122.142724,37.208312
1,Yes,-122.142712,37.208312
1,Yes,-122.142693,37.208312
1,Yes,-122.142680,37.208312
1,Yes,-122.142667,37.208312
1,Yes,-122.142660,37.208311
1,Yes,-122.142647,37.208311
1,Yes,-122.142627,37.208309
1,Yes,-122.142519,37.208300
1,Yes,-122.142432,37.208293
1,Yes,-122.142412,37.208291
1,Yes,-122.142405,37.208290
1,Yes,-122.142398,37.208289
1,Yes,-122.142392,37.208288
1,Yes,-122.142385,37.208287
1,Yes,-122.142379,37.208285
1,Yes,-122.142373,37.208284
1,Yes,-122.142367,37.208282
1,Yes,-122.142362,37.208280
1,Yes,-122.142350,37.208276
1,Yes,-122.142333,37.208269
1,Yes,-122.142321,37.208264
1,Yes,-122.142310,37.208259
1,Yes,-122.142298,37.208254
1,Yes,-122.142286,37.208248
1,Yes,-122.142257,37.208234
1,Yes,-122.142239,37.208226
1,Yes,-122.142228,37.208220
1,Yes,-122.142217,37.208214
1,Yes,-122.142211,37.208211
1,Yes,-122.142206,37.208207
1,Yes,-122.142200,37.208204
1,Yes,-122.142195,37.208200
1,Yes,-122.142180,37.208190
1,Yes,-122.142175,37.208186
1,Yes,-122.142170,37.208183
1,Yes,-122.142165,37.208180
1,Yes,-122.142159,37.208177
1,Yes,-122.142153,37.208175
1,Yes,-122.142148,37.208173
1,Yes,-122.142142,37.208172
1,Yes,-122.142136,37.208172
1,Yes,-122.142130,37.208171
1,Yes,-122.142124,37.208171
1,Yes,-122.142118,37.208171
1,Yes,-122.142112,37.208171
1,Yes,-122.142106,37.208171
1,Yes,-122.142100,37.208172
1,Yes,-122.142093,37.208172
1,Yes,-122.142087,37.208173
1,Yes,-122.142082,37.208174
1,Yes,-122.142077,37.208175
1,Yes,-122.142066,37.208177
1,Yes,-122.142054,37.208181
1,Yes,-122.142035,37.208186
1,Yes,-122.142023,37.208189
1,Yes,-122.142011,37.208193
1,Yes,-122.142005,37.208196
1,Yes,-122.142000,37.208198
1,Yes,-122.141994,37.208200
1,Yes,-122.141989,37.208203
1,Yes,-122.141984,37.208205
1,Yes,-122.141979,37.208208
1,Yes,-122.141975,37.208212
1,Yes,-122.141970,37.208215
1,Yes,-122.141965,37.208219
1,Yes,-122.141961,37.208223
1,Yes,-122.141957,37.208228
1,Yes,-122.141948,37.208236
1,Yes,-122.141936,37.208249
1,Yes,-122.141923,37.208262
1,Yes,-122.141916,37.208270
1,Yes,-122.141912,37.208274
1,Yes,-122.141909,37.208278
1,Yes,-122.141906,37.208282
1,Yes,-122.141904,37.208287
1,Yes,-122.141901,37.208291
1,Yes,-122.141900,37.208296
1,Yes,-122.141899,37.208301
1,Yes,-122.141898,37.208307
1,Yes,-122.141898,37.208312
1,Yes,-122.141897,37.208317
1,Yes,-122.141897,37.208323
1,Yes,-122.141897,37.208334
1,Yes,-122.141899,37.208372
1,Yes,-122.141899,37.208416
1,Yes,-122.141900,37.208427
1,Yes,-122.141900,37.208438
1,Yes,-122.141901,37.208444
1,Yes,-122.141902,37.208449
1,Yes,-122.141903,37.208455
1,Yes,-122.141904,37.208459
1,Yes,-122.141905,37.208464
1,Yes,-122.141907,37.208469
1,Yes,-122.141909,37.208474
1,Yes,-122.141911,37.208478
1,Yes,-122.141913,37.208483
1,Yes,-122.141916,37.208487
1,Yes,-122.141919,37.208492
1,Yes,-122.141921,37.208496
1,Yes,-122.141928,37.208506
1,Yes,-122.141934,37.208514
1,Yes,-122.141937,37.208519
1,Yes,-122.141941,37.208523
1,Yes,-122.141944,37.208527
1,Yes,-122.141948,37.208531
1,Yes,-122.141952,37.208536
1,Yes,-122.141956,37.208540
1,Yes,-122.141961,37.208544
1,Yes,-122.141966,37.208547
1,Yes,-122.141975,37.208555
1,Yes,-122.141990,37.208566
1,Yes,-122.142038,37.208600
1,Yes,-122.142076,37.208628
1,Yes,-122.142105,37.208661
1,Yes,-122.142118,37.208676
1,Yes,-122.142125,37.208684
1,Yes,-122.142129,37.208689
1,Yes,-122.142133,37.208693
1,Yes,-122.142138,37.208697
1,Yes,-122.142142,37.208701
1,Yes,-122.142151,37.208709
1,Yes,-122.142170,37.208725
1,Yes,-122.142249,37.208792
1,Yes,-122.142263,37.208804
1,Yes,-122.142285,37.208822
1,Yes,-122.142293,37.208829
1,Yes,-122.142297,37.208833
1,Yes,-122.142306,37.208841
1,Yes,-122.142315,37.208850
1,Yes,-122.142332,37.208866
1,Yes,-122.142379,37.208913
1,Yes,-122.142400,37.208934
1,Yes,-122.142628,37.209165
1,Yes,-122.142662,37.209199
1,Yes,-122.142696,37.209233
1,Yes,-122.142705,37.209242
1,Yes,-122.142709,37.209246
1,Yes,-122.142713,37.209250
1,Yes,-122.142716,37.209255
1,Yes,-122.142720,37.209259
1,Yes,-122.142723,37.209264
1,Yes,-122.142725,37.209268
1,Yes,-122.142727,37.209273
1,Yes,-122.142728,37.209279
1,Yes,-122.142728,37.209284
1,Yes,-122.142728,37.209289
1,Yes,-122.142728,37.209294
1,Yes,-122.142727,37.209300
1,Yes,-122.142725,37.209305
1,Yes,-122.142724,37.209310
1,Yes,-122.142722,37.209315
1,Yes,-122.142720,37.209320
1,Yes,-122.142715,37.209331
1,Yes,-122.142698,37.209372
1,Yes,-122.142683,37.209409
1,Yes,-122.142628,37.209544
1,Yes,-122.142619,37.209564
1,Yes,-122.142609,37.209585
1,Yes,-122.142604,37.209595
1,Yes,-122.142602,37.209600
1,Yes,-122.142599,37.209605
1,Yes,-122.142596,37.209610
1,Yes,-122.142593,37.209615
1,Yes,-122.142590,37.209619
1,Yes,-122.142586,37.209624
1,Yes,-122.142582,37.209628
1,Yes,-122.142577,37.209632
1,Yes,-122.142527,37.209777
1,Yes,-122.142500,37.209827
1,Yes,-122.142488,37.209848
1,Yes,-122.142487,37.209853
1,Yes,-122.142486,37.209858
1,Yes,-122.142485,37.209864
1,Yes,-122.142461,37.209913
1,Yes,-122.142434,37.209960
1,Yes,-122.142422,37.209993
1,Yes,-122.142394,37.210029
1,Yes,-122.142360,37.210071
1,Yes,-122.142311,37.210118
1,Yes,-122.142192,37.210212
1,Yes,-122.142183,37.210219
1,Yes,-122.142174,37.210226
1,Yes,-122.142164,37.210233
1,Yes,-122.142155,37.210241
1,Yes,-122.142083,37.210306
1,Yes,-122.142019,37.210363
1,Yes,-122.141987,37.210391
1,Yes,-122.141950,37.210423
1,Yes,-122.141941,37.210431
1,Yes,-122.141933,37.210440
1,Yes,-122.141928,37.210444
1,Yes,-122.141924,37.210448
1,Yes,-122.141921,37.210452
1,Yes,-122.141917,37.210457
1,Yes,-122.141915,37.210461
1,Yes,-122.141913,37.210466
1,Yes,-122.141912,37.210471
1,Yes,-122.141911,37.210477
1,Yes,-122.141911,37.210482
1,Yes,-122.141911,37.210487
1,Yes,-122.141911,37.210493
1,Yes,-122.141911,37.210498
1,Yes,-122.141912,37.210503
1,Yes,-122.141913,37.210509
1,Yes,-122.141915,37.210514
1,Yes,-122.141917,37.210519
1,Yes,-122.141919,37.210524
1,Yes,-122.141926,37.210538
1,Yes,-122.141928,37.210543
1,Yes,-122.141929,37.210548
1,Yes,-122.141930,37.210553
1,Yes,-122.141931,37.210558
1,Yes,-122.141931,37.210563
1,Yes,-122.141931,37.210568
1,Yes,-122.141931,37.210573
1,Yes,-122.141931,37.210578
1,Yes,-122.141931,37.210583
1,Yes,-122.141930,37.210588
1,Yes,-122.141929,37.210593
1,Yes,-122.141928,37.210598
1,Yes,-122.141927,37.210603
1,Yes,-122.141925,37.210607
1,Yes,-122.141923,37.210611
1,Yes,-122.141920,37.210615
1,Yes,-122.141916,37.210619
1,Yes,-122.141912,37.210623
1,Yes,-122.141907,37.210626
1,Yes,-122.141902,37.210630
1,Yes,-122.141892,37.210636
1,Yes,-122.141877,37.210646
1,Yes,-122.141861,37.210656
1,Yes,-122.141851,37.210662
1,Yes,-122.141840,37.210668
1,Yes,-122.141835,37.210671
1,Yes,-122.141829,37.210674
1,Yes,-122.141824,37.210676
1,Yes,-122.141818,37.210678
1,Yes,-122.141812,37.210680
1,Yes,-122.141806,37.210681
1,Yes,-122.141800,37.210682
1,Yes,-122.141793,37.210683
1,Yes,-122.141781,37.210684
1,Yes,-122.141768,37.210685
1,Yes,-122.141749,37.210686
1,Yes,-122.141736,37.210687
1,Yes,-122.141723,37.210687
1,Yes,-122.141716,37.210687
1,Yes,-122.141710,37.210687
1,Yes,-122.141703,37.210686
1,Yes,-122.141696,37.210686
1,Yes,-122.141683,37.210685
1,Yes,-122.141663,37.210683
1,Yes,-122.141576,37.210675
1,Yes,-122.141556,37.210672
1,Yes,-122.141543,37.210671
1,Yes,-122.141537,37.210670
1,Yes,-122.141530,37.210669
1,Yes,-122.141524,37.210667
1,Yes,-122.141518,37.210666
1,Yes,-122.141512,37.210664
1,Yes,-122.141493,37.210657
1,Yes,-122.141487,37.210655
1,Yes,-122.141481,37.210654
1,Yes,-122.141475,37.210653
1,Yes,-122.141469,37.210652
1,Yes,-122.141463,37.210651
1,Yes,-122.141450,37.210650
1,Yes,-122.141437,37.210650
1,Yes,-122.141425,37.210649
1,Yes,-122.141418,37.210649
1,Yes,-122.141412,37.210649
1,Yes,-122.141406,37.210650
1,Yes,-122.141399,37.210650
1,Yes,-122.141393,37.210651
1,Yes,-122.141388,37.210652
1,Yes,-122.141382,37.210654
1,Yes,-122.141377,37.210656
1,Yes,-122.141371,37.210658
1,Yes,-122.141366,37.210661
1,Yes,-122.141361,37.210663
1,Yes,-122.141355,37.210666
1,Yes,-122.141350,37.210670
1,Yes,-122.141340,37.210676
1,Yes,-122.141329,37.210683
1,Yes,-122.141274,37.210720
1,Yes,-122.141264,37.210727
1,Yes,-122.141254,37.210734
1,Yes,-122.141239,37.210745
1,Yes,-122.141234,37.210749
1,Yes,-122.141229,37.210753
1,Yes,-122.141224,37.210758
1,Yes,-122.141220,37.210763
1,Yes,-122.141216,37.210769
1,Yes,-122.141213,37.210775
1,Yes,-122.141211,37.210780
1,Yes,-122.141210,37.210785
1,Yes,-122.141209,37.210788
1,Yes,-122.141209,37.210791
1,Yes,-122.141210,37.210792
1,Yes,-122.141119,37.210832
1,Yes,-122.141041,37.210866
1,Yes,-122.141029,37.210871
1,Yes,-122.141023,37.210874
1,Yes,-122.141018,37.210877
1,Yes,-122.141012,37.210880
1,Yes,-122.141006,37.210883
1,Yes,-122.141001,37.210886
1,Yes,-122.140996,37.210890
1,Yes,-122.140992,37.210894
1,Yes,-122.140988,37.210898
1,Yes,-122.140983,37.210902
1,Yes,-122.140975,37.210910
1,Yes,-122.140967,37.210919
1,Yes,-122.140967,37.210919
1,Yes,-122.140967,37.210919
1,Yes,-122.140932,37.210958
1,Yes,-122.140924,37.210966
1,Yes,-122.140916,37.210975
1,Yes,-122.140909,37.210984
1,Yes,-122.140902,37.210993
1,Yes,-122.140891,37.211007
1,Yes,-122.140873,37.211031
1,Yes,-122.140856,37.211054
1,Yes,-122.140845,37.211068
1,Yes,-122.140825,37.211096
1,Yes,-122.140689,37.211290
1,Yes,-122.140675,37.211309
1,Yes,-122.140666,37.211324
1,Yes,-122.140660,37.211333
1,Yes,-122.140651,37.211347
1,Yes,-122.140640,37.211366
1,Yes,-122.140631,37.211380
1,Yes,-122.140626,37.211390
1,Yes,-122.140623,37.211395
1,Yes,-122.140618,37.211405
1,Yes,-122.140613,37.211415
1,Yes,-122.140609,37.211425
1,Yes,-122.140606,37.211430
1,Yes,-122.140605,37.211435
1,Yes,-122.140603,37.211440
1,Yes,-122.140601,37.211446
1,Yes,-122.140600,37.211451
1,Yes,-122.140600,37.211455
1,Yes,-122.140600,37.211460
1,Yes,-122.140599,37.211465
1,Yes,-122.140599,37.211470
1,Yes,-122.140600,37.211475
1,Yes,-122.140600,37.211480
1,Yes,-122.140600,37.211485
1,Yes,-122.140601,37.211490
1,Yes,-122.140602,37.211494
1,Yes,-122.140604,37.211499
1,Yes,-122.140606,37.211504
1,Yes,-122.140609,37.211508
1,Yes,-122.140613,37.211513
1,Yes,-122.140616,37.211517
1,Yes,-122.140620,37.211521
1,Yes,-122.140624,37.211525
1,Yes,-122.140628,37.211530
1,Yes,-122.140632,37.211534
1,Yes,-122.140636,37.211538
1,Yes,-122.140640,37.211542
1,Yes,-122.140649,37.211549
1,Yes,-122.140663,37.211560
1,Yes,-122.140677,37.211571
1,Yes,-122.140687,37.211578
1,Yes,-122.140696,37.211585
1,Yes,-122.140701,37.211588
1,Yes,-122.140706,37.211591
1,Yes,-122.140711,37.211594
1,Yes,-122.140716,37.211597
1,Yes,-122.140722,37.211600
1,Yes,-122.140727,37.211601
1,Yes,-122.140732,37.211603
1,Yes,-122.140738,37.211604
1,Yes,-122.140761,37.211609
1,Yes,-122.140767,37.211610
1,Yes,-122.140773,37.211612
1,Yes,-122.140780,37.211614
1,Yes,-122.140792,37.211617
1,Yes,-122.140805,37.211621
1,Yes,-122.140811,37.211623
1,Yes,-122.140817,37.211625
1,Yes,-122.140823,37.211628
1,Yes,-122.140829,37.211631
1,Yes,-122.140834,37.211634
1,Yes,-122.140839,37.211637
1,Yes,-122.141167,37.211724
1,Yes,-122.141252,37.211776
1,Yes,-122.141304,37.211828
1,Yes,-122.141338,37.211880
1,Yes,-122.141340,37.211952
1,Yes,-122.141287,37.212034
1,Yes,-122.141166,37.212110
1,Yes,-122.141023,37.212156
1,Yes,-122.140793,37.212204
1,Yes,-122.140716,37.212237
1,Yes,-122.140681,37.212281
1,Yes,-122.140666,37.212292
1,Yes,-122.140661,37.212296
1,Yes,-122.140656,37.212300
1,Yes,-122.140650,37.212305
1,Yes,-122.140645,37.212310
1,Yes,-122.140640,37.212316
1,Yes,-122.140635,37.212321
1,Yes,-122.140631,37.212326
1,Yes,-122.140624,37.212334
1,Yes,-122.140619,37.212340
1,Yes,-122.140582,37.212367
1,Yes,-122.140566,37.212380
1,Yes,-122.140556,37.212387
1,Yes,-122.140552,37.212391
1,Yes,-122.140547,37.212395
1,Yes,-122.140538,37.212403
1,Yes,-122.140530,37.212411
1,Yes,-122.140517,37.212424
1,Yes,-122.140509,37.212432
1,Yes,-122.140505,37.212437
1,Yes,-122.140501,37.212441
1,Yes,-122.140497,37.212445
1,Yes,-122.140494,37.212450
1,Yes,-122.140491,37.212454
1,Yes,-122.140488,37.212459
1,Yes,-122.140487,37.212464
1,Yes,-122.140486,37.212469
1,Yes,-122.140485,37.212474
1,Yes,-122.140485,37.212480
1,Yes,-122.140485,37.212485
1,Yes,-122.140485,37.212490
1,Yes,-122.140486,37.212501
1,Yes,-122.140486,37.212511
1,Yes,-122.140488,37.212527
1,Yes,-122.140489,37.212537
1,Yes,-122.140490,37.212547
1,Yes,-122.140491,37.212552
1,Yes,-122.140492,37.212557
1,Yes,-122.140493,37.212562
1,Yes,-122.140495,37.212567
1,Yes,-122.140496,37.212572
1,Yes,-122.140499,37.212576
1,Yes,-122.140501,37.212580
1,Yes,-122.140504,37.212584
1,Yes,-122.140508,37.212588
1,Yes,-122.140519,37.212599
1,Yes,-122.140522,37.212603
1,Yes,-122.140525,37.212607
1,Yes,-122.140528,37.212611
1,Yes,-122.140530,37.212614
1,Yes,-122.140532,37.212618
1,Yes,-122.140534,37.212622
1,Yes,-122.140536,37.212627
1,Yes,-122.140538,37.212632
1,Yes,-122.140540,37.212637
1,Yes,-122.140543,37.212648
1,Yes,-122.140548,37.212664
1,Yes,-122.140562,37.212716
1,Yes,-122.140566,37.212732
1,Yes,-122.140569,37.212743
1,Yes,-122.140571,37.212753
1,Yes,-122.140572,37.212759
1,Yes,-122.140573,37.212764
1,Yes,-122.140573,37.212774
1,Yes,-122.140574,37.212789
1,Yes,-122.140575,37.212809
1,Yes,-122.140575,37.212835
1,Yes,-122.140575,37.212852
1,Yes,-122.140575,37.212863
1,Yes,-122.140574,37.212889
1,Yes,-122.140572,37.212957
1,Yes,-122.140572,37.212973
1,Yes,-122.140571,37.212983
1,Yes,-122.140570,37.212999
1,Yes,-122.140569,37.213009
1,Yes,-122.140568,37.213019
1,Yes,-122.140567,37.213024
1,Yes,-122.140566,37.213028
1,Yes,-122.140564,37.213033
1,Yes,-122.140563,37.213038
1,Yes,-122.140560,37.213043
1,Yes,-122.140558,37.213048
1,Yes,-122.140555,37.213052
1,Yes,-122.140552,37.213057
1,Yes,-122.140545,37.213066
1,Yes,-122.140538,37.213076
1,Yes,-122.140511,37.213141
1,Yes,-122.140412,37.213396
1,Yes,-122.140411,37.213402
1,Yes,-122.140411,37.213407
1,Yes,-122.140410,37.213413
1,Yes,-122.140409,37.213423
1,Yes,-122.140407,37.213434
1,Yes,-122.140403,37.213450
1,Yes,-122.140369,37.213553
1,Yes,-122.140341,37.213681
1,Yes,-122.140337,37.213702
1,Yes,-122.140334,37.213712
1,Yes,-122.140331,37.213722
1,Yes,-122.140328,37.213732
1,Yes,-122.140322,37.213746
1,Yes,-122.140283,37.213847
1,Yes,-122.140279,37.213857
1,Yes,-122.140274,37.213867
1,Yes,-122.140268,37.213882
1,Yes,-122.140241,37.213937
1,Yes,-122.140234,37.213952
1,Yes,-122.140229,37.213962
1,Yes,-122.140224,37.213972
1,Yes,-122.140221,37.213977
1,Yes,-122.140219,37.213982
1,Yes,-122.140213,37.213992
1,Yes,-122.140200,37.214011
1,Yes,-122.140150,37.214089
1,Yes,-122.140041,37.214258
1,Yes,-122.139979,37.214354
1,Yes,-122.139969,37.214369
1,Yes,-122.139962,37.214378
1,Yes,-122.139959,37.214382
1,Yes,-122.139955,37.214387
1,Yes,-122.139951,37.214391
1,Yes,-122.139947,37.214395
1,Yes,-122.139938,37.214403
1,Yes,-122.139929,37.214411
1,Yes,-122.139915,37.214423
1,Yes,-122.139840,37.214484
1,Yes,-122.139623,37.214664
1,Yes,-122.139554,37.214721
1,Yes,-122.139545,37.214728
1,Yes,-122.139536,37.214736
1,Yes,-122.139532,37.214740
1,Yes,-122.139528,37.214744
1,Yes,-122.139524,37.214748
1,Yes,-122.139520,37.214752
1,Yes,-122.139516,37.214757
1,Yes,-122.139513,37.214761
1,Yes,-122.139510,37.214766
1,Yes,-122.139507,37.214771
1,Yes,-122.139502,37.214781
1,Yes,-122.139494,37.214796
1,Yes,-122.139480,37.214821
1,Yes,-122.139475,37.214831
1,Yes,-122.139470,37.214841
1,Yes,-122.139466,37.214851
1,Yes,-122.139464,37.214856
1,Yes,-122.139462,37.214860
1,Yes,-122.139458,37.214870
1,Yes,-122.139457,37.214875
1,Yes,-122.139456,37.214880
1,Yes,-122.139454,37.214885
1,Yes,-122.139454,37.214890
1,Yes,-122.139453,37.214895
1,Yes,-122.139452,37.214900
1,Yes,-122.139452,37.214906
1,Yes,-122.139452,37.214911
1,Yes,-122.139452,37.214917
1,Yes,-122.139453,37.214922
1,Yes,-122.139453,37.214928
1,Yes,-122.139454,37.214933
1,Yes,-122.139455,37.214938
1,Yes,-122.139456,37.214943
1,Yes,-122.139458,37.214948
1,Yes,-122.139461,37.214953
1,Yes,-122.139463,37.214957
1,Yes,-122.139466,37.214962
1,Yes,-122.139469,37.214967
1,Yes,-122.139472,37.214971
1,Yes,-122.139479,37.214980
1,Yes,-122.139485,37.214989
1,Yes,-122.139492,37.214998
1,Yes,-122.139513,37.215024
1,Yes,-122.139520,37.215032
1,Yes,-122.139524,37.215037
1,Yes,-122.139530,37.215046
1,Yes,-122.139540,37.215060
1,Yes,-122.139556,37.215084
1,Yes,-122.139582,37.215121
1,Yes,-122.139595,37.215140
1,Yes,-122.139604,37.215155
1,Yes,-122.139613,37.215169
1,Yes,-122.139674,37.215265
1,Yes,-122.139681,37.215276
1,Yes,-122.139688,37.215289
1,Yes,-122.139692,37.215295
1,Yes,-122.139695,37.215301
1,Yes,-122.139698,37.215307
1,Yes,-122.139700,37.215312
1,Yes,-122.139702,37.215315
1,Yes,-122.139702,37.215317
1,Yes,-122.139702,37.215318
1,Yes,-122.139702,37.215319
1,Yes,-122.139703,37.215331
1,Yes,-122.139703,37.215337
1,Yes,-122.139703,37.215343
1,Yes,-122.139703,37.215350
1,Yes,-122.139703,37.215356
1,Yes,-122.139702,37.215363
1,Yes,-122.139701,37.215369
1,Yes,-122.139700,37.215373
1,Yes,-122.139699,37.215377
1,Yes,-122.139697,37.215381
1,Yes,-122.139695,37.215385
1,Yes,-122.139692,37.215390
1,Yes,-122.139689,37.215395
1,Yes,-122.139686,37.215399
1,Yes,-122.139678,37.215409
1,Yes,-122.139671,37.215418
1,Yes,-122.139626,37.215472
1,Yes,-122.139567,37.215545
1,Yes,-122.139549,37.215567
1,Yes,-122.139466,37.215665
1,Yes,-122.139443,37.215692
1,Yes,-122.139377,37.215768
1,Yes,-122.139366,37.215782
1,Yes,-122.139358,37.215791
1,Yes,-122.139347,37.215804
1,Yes,-122.139333,37.215823
1,Yes,-122.139326,37.215832
1,Yes,-122.139319,37.215841
1,Yes,-122.139316,37.215846
1,Yes,-122.139313,37.215850
1,Yes,-122.139310,37.215855
1,Yes,-122.139308,37.215860
1,Yes,-122.139306,37.215865
1,Yes,-122.139304,37.215870
1,Yes,-122.139303,37.215875
1,Yes,-122.139303,37.215880
1,Yes,-122.139302,37.215886
1,Yes,-122.139302,37.215897
1,Yes,-122.139302,37.215913
1,Yes,-122.139304,37.215951
1,Yes,-122.139304,37.215988
1,Yes,-122.139306,37.216078
1,Yes,-122.139307,37.216095
1,Yes,-122.139307,37.216100
1,Yes,-122.139308,37.216105
1,Yes,-122.139309,37.216111
1,Yes,-122.139310,37.216116
1,Yes,-122.139311,37.216121
1,Yes,-122.139313,37.216126
1,Yes,-122.139314,37.216129
1,Yes,-122.139322,37.216141
1,Yes,-122.139324,37.216145
1,Yes,-122.139326,37.216150
1,Yes,-122.139327,37.216155
1,Yes,-122.139328,37.216161
1,Yes,-122.139328,37.216166
1,Yes,-122.139329,37.216171
1,Yes,-122.139329,37.216177
1,Yes,-122.139328,37.216182
1,Yes,-122.139328,37.216187
1,Yes,-122.139326,37.216192
1,Yes,-122.139325,37.216198
1,Yes,-122.139323,37.216203
1,Yes,-122.139322,37.216208
1,Yes,-122.139318,37.216218
1,Yes,-122.139287,37.216296
1,Yes,-122.139257,37.216373
1,Yes,-122.139253,37.216384
1,Yes,-122.139248,37.216394
1,Yes,-122.139244,37.216404
1,Yes,-122.139242,37.216409
1,Yes,-122.139239,37.216414
1,Yes,-122.139236,37.216419
1,Yes,-122.139233,37.216423
1,Yes,-122.139230,37.216427
1,Yes,-122.139227,37.216431
1,Yes,-122.139216,37.216444
1,Yes,-122.139213,37.216448
1,Yes,-122.139210,37.216452
1,Yes,-122.139207,37.216456
1,Yes,-122.139204,37.216461
1,Yes,-122.139202,37.216465
1,Yes,-122.139201,37.216470
1,Yes,-122.139199,37.216475
1,Yes,-122.139198,37.216480
1,Yes,-122.139198,37.216485
1,Yes,-122.139197,37.216491
1,Yes,-122.139197,37.216501
1,Yes,-122.139196,37.216512
1,Yes,-122.139195,37.216570
1,Yes,-122.139195,37.216586
1,Yes,-122.139195,37.216601
1,Yes,-122.139195,37.216612
1,Yes,-122.139196,37.216628
1,Yes,-122.139201,37.216691
1,Yes,-122.139202,37.216712
1,Yes,-122.139203,37.216723
1,Yes,-122.139204,37.216728
1,Yes,-122.139205,37.216733
1,Yes,-122.139206,37.216738
1,Yes,-122.139208,37.216743
1,Yes,-122.139209,37.216748
1,Yes,-122.139213,37.216758
1,Yes,-122.139219,37.216773
1,Yes,-122.139221,37.216778
1,Yes,-122.139222,37.216783
1,Yes,-122.139224,37.216788
1,Yes,-122.139225,37.216793
1,Yes,-122.139226,37.216799
1,Yes,-122.139227,37.216809
1,Yes,-122.139229,37.216825
1,Yes,-122.139233,37.216867
1,Yes,-122.139234,37.216883
1,Yes,-122.139234,37.216893
1,Yes,-122.139234,37.216898
1,Yes,-122.139234,37.216903
1,Yes,-122.139233,37.216909
1,Yes,-122.139232,37.216914
1,Yes,-122.139231,37.216919
1,Yes,-122.139229,37.216924
1,Yes,-122.139227,37.216928
1,Yes,-122.139224,37.216933
1,Yes,-122.139222,37.216936
1,Yes,-122.139222,37.216936
1,Yes,-122.139221,37.216938
1,Yes,-122.139216,37.216948
1,Yes,-122.139207,37.216962
1,Yes,-122.139190,37.216991
1,Yes,-122.139184,37.217001
1,Yes,-122.139178,37.217010
1,Yes,-122.139175,37.217015
1,Yes,-122.139171,37.217020
1,Yes,-122.139168,37.217024
1,Yes,-122.139164,37.217029
1,Yes,-122.139161,37.217033
1,Yes,-122.139157,37.217037
1,Yes,-122.139149,37.217045
1,Yes,-122.139141,37.217053
1,Yes,-122.139128,37.217065
1,Yes,-122.139103,37.217089
1,Yes,-122.139091,37.217101
1,Yes,-122.139073,37.217117
1,Yes,-122.138983,37.217195
1,Yes,-122.138960,37.217215
1,Yes,-122.138937,37.217234
1,Yes,-122.138866,37.217293
1,Yes,-122.138855,37.217302
1,Yes,-122.138850,37.217306
1,Yes,-122.138844,37.217311
1,Yes,-122.138838,37.217316
1,Yes,-122.138833,37.217322
1,Yes,-122.138827,37.217327
1,Yes,-122.138822,37.217332
1,Yes,-122.138818,37.217336
1,Yes,-122.138811,37.217344
1,Yes,-122.138807,37.217348
1,Yes,-122.138804,37.217353
1,Yes,-122.138801,37.217357
1,Yes,-122.138798,37.217362
1,Yes,-122.138796,37.217366
1,Yes,-122.138794,37.217371
1,Yes,-122.138793,37.217377
1,Yes,-122.138792,37.217382
1,Yes,-122.138792,37.217387
1,Yes,-122.138792,37.217393
1,Yes,-122.138792,37.217404
1,Yes,-122.138793,37.217415
1,Yes,-122.138793,37.217420
1,Yes,-122.138794,37.217425
1,Yes,-122.138796,37.217435
1,Yes,-122.138798,37.217444
1,Yes,-122.138799,37.217449
1,Yes,-122.138800,37.217454
1,Yes,-122.138802,37.217458
1,Yes,-122.138803,37.217462
